FeatureID,mzmed,rtmed,L1,L2,L3,L4,L5,L6,L7,L8,L9,NL1,NL10,NL11,NL2,NL3,NL4,NL5,NL6,NL7,NL8,NL9,PB1,PB2,PB3,PB4,isotopes,adduct,pcgroup,Omic,Polarity
1384,739.2229040254063,308.77110290527344,14157.259599757053,22068.961021877414,17026.41896344792,23234.70019812544,23670.565858261944,18692.921144756678,26066.166248698086,28042.44902864649,24837.205579318,22185.58423832419,26280.799943867925,19960.58121544174,20579.74504826383,11732.490518358962,0,0,0,5936.92945156367,0,28399.018882852393,0,0,0,0,[158][M]-,,44,Mx,Negative
1385,740.0048635989849,344.87721252441406,20280.50076837905,19612.96308289529,19286.507576693475,19796.69946580425,21825.049907270713,18362.13760159558,19580.24339707958,18596.496577396654,19043.111258801197,19549.43019735366,22167.475741374164,21060.90381140233,17762.203325456972,18156.028786168044,20290.68803840957,20912.21557626788,21782.834910372487,20986.598516780778,21177.67003186067,17904.42676108388,0,0,0,0,[157][M+1]-,,5,Mx,Negative
1386,740.222207207112,308.5953369140625,7141.919412800329,10414.607412399782,8672.703073458992,11228.645008691003,10851.513589022692,10064.590911520203,13063.53767128509,13602.246718579156,11314.983736614247,10381.21677948199,11581.586849044708,9255.38558251704,9779.130058542925,0,0,0,0,0,0,12570.452722206837,0,0,0,0,[158][M+1]-,,633,Mx,Negative
1387,741.0069495764164,344.87705993652344,6873.294996989642,6935.771348254227,6358.183432725189,6923.863337669918,6907.678078168894,6066.4582263902885,0,0,5888.604244856648,6950.952815559398,7154.200503811869,7087.400388148427,6618.447659768038,6184.970142233525,6702.826839255013,7158.363008125633,7085.497698279779,6713.941138624152,6520.40638057027,6235.404446055011,0,0,0,0,[157][M+2]-,,5,Mx,Negative
1388,741.0655712195197,344.8800354003906,3992.1204203368948,6189.945231192101,7601.7427701444785,7489.175570012609,7678.6022911754435,8180.0594926283775,10039.56522801369,11259.56021828295,8242.414214222297,7178.136364598806,8789.465539102002,5708.324713729232,8686.244685534435,4643.187650374151,0,0,0,0,0,7731.6278230470625,0,0,0,0,,,323,Mx,Negative
1389,741.1427434729685,355.5293731689453,10573.252933600244,10513.418465108129,13485.210540425995,9535.382127111588,8848.521108986117,14687.651319926235,11212.390255162947,12815.98227951875,11665.412975629044,9229.958319610736,11878.947173780814,9134.36795060352,13427.557145499753,12969.61163779558,9420.431248465424,11362.871499506926,12580.416072352311,8436.918720469212,13974.652908829219,5725.231064593058,0,0,0,0,,,702,Mx,Negative
1390,742.2011264137466,390.03428649902344,16812.228710711253,25409.605589118273,16242.186351882801,16523.192768541812,22186.77376601177,24705.46956809287,31282.92627270992,30588.889402393856,18907.136055081275,13351.742782884648,17459.895041760887,16335.818532831408,21883.738772736335,13059.201048431943,18526.842997283387,13782.669261019824,11785.037816061835,10665.36146070377,13110.768635241991,15103.175599358054,0,0,0,0,[159][M]-,[M-2H+Na]- 721.226,72,Mx,Negative
1391,742.7784053880464,323.9212037353516,3278.0434454476144,3590.2167871037477,2968.135061628318,0,0,0,3772.232293521885,0,3546.1855928141485,3482.4982292939953,3565.593464217012,3724.3047485478146,0,0,0,3062.639166624968,0,0,0,3441.0422163757344,0,0,0,0,,,691,Mx,Negative
1392,743.0309040112377,96.386993408203125,5982.114305681149,4966.882069925596,6663.299068144224,0,0,5380.777545830765,0,4311.625540676051,5450.701372987923,5804.5705842921825,4445.754011579287,0,0,5471.6815599981765,8766.876205242626,10076.681478931821,9230.313573454188,6781.3860146799825,9939.493616187203,4816.430646620707,0,0,0,0,,[M+Cl]- 708.069,2,Mx,Negative
1393,743.0455438665585,345.56195068359375,0,4401.704493941984,4814.053127301953,5239.920803630451,5670.047256070306,0,6623.569149986033,6481.118990315987,5550.0517251987285,5597.087681813913,6196.928344514562,0,5642.576648622346,0,0,0,0,0,0,0,0,0,0,0,,,324,Mx,Negative
1394,743.1641690694563,424.9932556152344,0,6623.013009816011,8289.830516928494,9067.5223454571,9740.75961873994,7786.736497281777,0,12343.277955264426,10501.854521505838,6714.408852518748,7896.770840444691,0,6513.229767794986,0,0,0,0,0,0,6841.31067916206,0,0,0,0,,,337,Mx,Negative
1395,743.2026209435244,390.0604705810547,9317.312890370878,0,8697.428249926796,7780.953523059029,9077.95281153029,6682.47171294428,9861.085447168774,12162.04589347268,7750.899100341979,7527.054326154327,9323.25098371315,8834.93176128571,6966.024691537734,5053.647655327163,4563.3949699408995,4808.198219978167,5008.780765226951,3623.7887086664896,5257.418635542634,5322.7428123019135,0,0,0,0,[159][M+1]-,,72,Mx,Negative
1396,744.0174911485419,344.9361114501953,0,6640.346374556477,6381.691131623602,0,5513.895463194697,0,6586.11566971684,0,5938.751043697428,0,0,5029.708845626066,0,0,5853.828343741397,5759.253108010027,6167.219131861427,4827.282669139741,6225.2690561449,5392.4946802493,0,0,0,0,,[M-H]- 745.032,5,Mx,Negative
1397,744.1995359716466,390.1624755859375,6718.380399136019,4969.737743492566,4182.375845212281,6455.562702940825,6502.961912924761,6772.897499697004,6439.242283306947,6656.80264848492,7707.7776202977575,3997.310665373204,6477.429221167832,0,5429.0219947144615,4559.946985827992,4265.390327009218,3695.8253584978297,3027.143134219403,0,3606.5482197794954,0,0,0,0,0,[159][M+2]-,,72,Mx,Negative
1398,744.8546982918061,323.9356080322266,0,26732.413928398088,21086.2717209267,23092.608537418215,31769.242978496743,29491.144456541304,53340.2156437601,77468.31920580946,46411.06149203872,26094.99509258389,29901.05712998549,21281.8657515674,23356.496746365578,0,0,14692.457443254216,0,0,0,34730.71790947367,0,0,0,0,,[M+Cl]- 709.895,63,Mx,Negative
1399,745.5040498869778,44.57023239135742,11403.293053603593,18619.538072755033,19017.587696268885,12318.833556235617,16373.503999448481,17092.2063610888,22879.338553557707,24403.550766425335,23817.443250439246,14983.192903567882,19757.442636239208,15708.07426818009,11119.04258862525,0,3979.696174492273,0,6303.203374446799,0,0,0,0,0,0,0,,,466,Mx,Negative
1400,746.1727900464301,390.1624755859375,10576.66869706632,6630.6103308362635,5799.08185074818,7249.183720577785,12204.113252155032,5013.805857768536,8588.831933611322,8365.286263798856,0,7326.1782028714115,10151.077129034395,7307.947529833707,6228.043108232369,5981.652493233433,6315.292341546609,6717.034158862969,5609.497240065789,5627.033629495149,6333.40627876365,6984.4750136170305,0,0,0,0,,[M-2H+Na]- 725.198,72,Mx,Negative
1401,746.5146130390858,48.25844383239746,199848.15179145607,123571.76926788515,175452.3869973822,141671.7916356903,0,150810.01205217495,219636.5734277887,199337.36287767687,165328.60628581102,208656.66937351375,221365.0948981627,0,324822.69943590724,34618.51526039643,126570.08649107232,106999.74020283959,0,116821.10788723774,92543.77169811519,0,0,0,0,0,,,1,Mx,Negative
1402,746.8533549970844,324.1671600341797,0,15508.261145738199,11770.402104083229,0,18209.314242388285,16713.66073492635,30340.954282680108,42524.340404579285,26374.561009683006,0,16758.96913990136,13056.191862419293,13737.250583726809,0,0,8812.281709862627,0,0,0,19381.178594592988,0,0,0,0,,[M-2H+K]- 709.895 [M-H]- 747.851,63,Mx,Negative
1403,747.5187278712684,46.971492767333984,0,119500.21699772209,152200.80006682134,104594.295548678,128003.06468540445,141396.2863268499,186520.8394945032,186999.8502320858,150504.0350029509,153316.9774437586,182055.64225410143,236601.70266617826,323316.06144555705,94548.95768293823,80188.07441318326,92130.85506042255,85153.7694742233,79413.28134182544,64107.505953279884,112702.0333363021,0,0,0,0,,,1,Mx,Negative
1404,748.5271387000598,47.07562255859375,0,109304.4133708223,173282.82506583657,139251.10953304777,178425.4605737248,126764.42424303149,190369.73142776644,173878.80060835258,198790.93857027977,136398.99044306192,0,216670.26886520753,168480.96908265474,41020.437210728036,0,73800.92634038872,0,82362.58125583432,72043.53701240991,77575.92511043756,0,0,0,0,[160][M]-,[M-2H+Na]- 727.547,1,Mx,Negative
1405,749.0832086281673,191.05517578125,0,121783.87176558468,0,124157.88724847998,119696.52875417916,128407.66560537413,189352.09784702366,266274.7208687312,152936.50848375753,0,0,109838.77731968927,143575.55442945528,0,0,40437.39709932422,0,34160.77927316357,0,162057.8061364594,0,0,0,0,,,250,Mx,Negative
1406,749.1299939848719,673.6019287109375,0,0,0,0,0,0,0,0,0,136880.56164912743,124877.4029325343,0,0,0,0,0,0,0,0,0,202420.8810766802,0,0,141494.40499607904,,,599,Mx,Negative
1407,749.1301482309377,799.0527648925781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15385.524910021717,0,67988.74695556486,0,,,93,Mx,Negative
1408,749.1308342432104,496.0611267089844,288995.4268413311,263656.5695365749,369853.21641421603,0,0,471939.6082916436,325073.6843042759,322062.64395329065,523901.8391883116,0,0,233606.54306769825,323242.0168879712,339792.9854163499,0,0,0,0,0,283838.7967434571,0,0,0,0,,,7,Mx,Negative
1409,749.1300750617481,514.2839050292969,0,0,0,486781.78783231694,889448.4052464868,0,0,0,0,623554.4453124803,683851.9362943292,0,106103.07629375068,0,494244.06429715926,966661.0412551523,900581.4145305841,781200.0060245426,374024.85287933925,0,0,0,0,0,,,29,Mx,Negative
1410,749.1297205188682,640.57025146484375,0,0,111417.77742872575,0,148073.61859422835,0,251572.9144346433,0,144434.64129037998,0,0,0,0,0,128004.17360457944,0,0,0,0,0,280901.4885270241,0,727119.261532712,0,,,488,Mx,Negative
1411,749.1307231893072,778.24127197265625,0,0,0,0,0,142502.43910055477,0,0,0,0,0,0,0,0,0,0,0,0,113504.88619134596,0,0,0,97707.06717907696,135665.98453092817,,,759,Mx,Negative
1412,749.5310868937174,47.62482833862305,95327.04120139401,45167.46885187137,0,55563.02135482102,72890.55596833728,55189.58624402956,0,0,89430.54726636404,53036.591603566434,0,87896.74586467553,51684.22614204876,0,0,0,0,35434.37401813381,0,0,0,0,0,0,[160][M+1]-,,211,Mx,Negative
1413,750.1316247027946,619.50311279296875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180593.01178697255,111251.88058261378,,,406,Mx,Negative
1414,750.5436411837668,48.70307922363281,139929.927248277,0,0,75698.38623146182,0,0,115893.21863672152,80524.63243819975,120944.3221632107,0,66765.2657455261,153218.07949011453,0,0,0,59714.654552022526,0,53410.247938208464,51253.0262214568,0,0,0,0,0,,[M-H]- 751.553,1,Mx,Negative
1415,751.0030552522313,344.87721252441406,0,8544.22511234207,7155.332217683456,0,0,8388.581916653422,0,8194.82232658338,6224.532773954534,7565.490617325273,0,6909.3524629508765,8359.901838578939,7274.956085936805,0,7607.180172960822,7268.7925191585,8621.312743754248,7200.640774330804,6197.782147873951,0,0,0,0,,[M+Cl]- 716.041,5,Mx,Negative
1416,751.0797649033807,190.67513275146484,0,0,32217.523091057144,0,36279.7571553744,0,56891.45830008882,79393.55132147744,49988.98768271864,0,46274.98079879341,33699.56956362288,41007.06760219772,0,0,12358.404483183607,8974.00525466615,11037.128456144637,0,49863.310772884055,0,0,0,0,,,251,Mx,Negative
1417,751.1102510839142,450.37049865722656,27768.40361140673,31059.180056173987,16691.766143778717,19196.220178935288,29493.155415332123,0,38682.90120760198,39033.2835439045,18758.40778430244,13467.397982406288,22182.632454903138,32286.516533444566,19931.41146984575,0,22484.272086922716,0,0,19355.132942355252,21234.88044357832,30948.430785708315,0,0,0,0,[161][M]-,,19,Mx,Negative
1418,751.1288413678985,498.9653778076172,0,0,86430.95134298175,52233.28210179216,90009.29766077349,112801.04218823048,0,77062.9795971838,127298.07068879464,0,81134.18401516265,0,157216.70079927417,0,0,101823.01952250268,129495.89202137539,36835.18229963255,0,64625.076811150575,0,0,0,0,,,385,Mx,Negative
1419,752.1111439939637,450.7846431884666,6454.723608854081,9807.571460278072,0,0,11020.973962466718,7079.808498430766,0,5785.502416144865,11570.395336044556,0,12471.248562135466,7468.017841948539,6836.194002397733,0,0,0,0,0,0,11491.68958523957,0,0,0,0,[161][M+1]-,,19,Mx,Negative
1420,752.3244063281127,89.5426254272461,17392.125678024546,16535.764701148844,13395.105131483087,18262.940477769786,15108.652114356411,17076.603536173217,14452.105539633421,13219.1687121899,13855.596784362056,15404.460441247731,14568.927069020854,14684.727441428167,11876.938708185971,20889.11071544199,16384.093271185226,16530.298118137405,15232.022718546197,18323.803190746614,20773.952827401128,10400.858775268189,0,0,0,0,[162][M]-,,299,Mx,Negative
1421,753.3273764330936,89.83764813231423,6972.160052357232,7056.7313616318215,6263.858858641773,7076.8333070304225,7109.468951113628,6714.879720013847,0,0,0,0,0,5483.254050025683,0,9353.8383528763,6455.103672097853,6822.217993967963,0,7634.337559543992,7274.619715275974,0,0,0,0,0,[162][M+1]-,,300,Mx,Negative
1422,754.2390209786502,182.455322265625,0,0,4613.118535134777,3571.1036914649567,2958.8442657539786,4903.480033271635,4641.975276700187,5445.287415357998,5287.4952631032065,0,0,2942.710385917759,2935.502967582308,0,0,3062.6580518954106,0,0,0,0,0,0,0,0,,,252,Mx,Negative
1423,754.3230019902363,90.903045654296875,7868.227789418948,6773.568544658784,7429.633601659362,9055.508077192273,8111.7803142749335,6712.125792584651,0,0,7819.473647156316,6795.496885729726,4968.081639775171,0,7202.370597637733,8691.201250576032,5905.45556972286,0,6910.664064751177,7049.564802129854,8846.345608018239,0,0,0,0,0,[162][M+2]-,,298,Mx,Negative
1424,755.081087355195,449.302001953125,17028.74544163291,14189.538788806092,11079.285291938406,13126.687197678353,29151.96283383369,22819.004323051224,25696.42830362843,16850.600870679995,26275.727387837378,12703.650353416679,27674.858147807146,14575.795738055876,24134.97684785714,10541.55533241862,14696.275089616109,13511.107267062109,21418.225260644384,22365.41731262626,11712.453036727778,26562.1480941092,0,0,0,0,,,503,Mx,Negative
1425,755.1001798053587,1033.5692138671875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11527.44649524109,17979.44646000091,,,868,Mx,Negative
1426,755.9979382928334,344.8751220703125,5470.481926958422,5556.170288870249,5723.8770492617,0,0,5779.891360172308,5141.203580675832,5040.8577216750655,0,0,0,6093.035415345569,0,0,5500.208178270877,6158.658176107732,0,0,5988.675614448471,4998.3821499363,0,0,0,0,,,5,Mx,Negative
1427,757.0281239186227,344.871826171875,33978.89085947843,33517.63652482403,37294.38658264753,33073.662531296584,36807.34305137328,38431.592298454656,35474.954240638755,37528.186103314394,41921.337729829385,33215.82828029886,38479.1907620627,36088.6107497283,36049.00366152226,36325.17168448093,34148.47075968984,41803.57179613692,38436.05413367434,35030.98603172795,42068.59480166479,30608.41864182643,0,0,0,0,[163][M]-,[M-2H+K]- 720.086 [M-H]- 758.028,5,Mx,Negative
1428,758.0311668030943,344.87721252441406,8125.291720666562,7411.166184671069,9041.078149104764,7984.2528535978345,8714.370455436865,9048.769332890266,8361.861637681432,8523.098031302112,9661.834655179535,8003.88601857436,9192.198404772407,8853.779244452484,8468.2314517453,8476.14609635682,7471.3937898325785,9092.152478680844,8781.844696660173,8038.8099408157905,9551.50792416687,7158.054172739937,0,0,0,0,[163][M+1]-,,5,Mx,Negative
1429,759.9406174312585,494.35943603515625,111820.16763953542,119724.09012657338,69722.85839120552,122112.33738911817,113832.20590101353,67491.79751219449,92166.1944764648,81345.74840149895,112171.12135483135,102121.1284999847,103507.5503396169,107571.90363721224,78839.34578987116,79220.73612242575,109909.02689398258,104035.7257021204,109643.82338912634,97761.50341412594,84238.10027984895,103310.1954760302,0,0,0,0,[164][M]-,[M-H]- 760.948,7,Mx,Negative
1430,759.9404503865401,609.69415283203125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121981.86793003201,132036.19539217945,[165][M]-,,407,Mx,Negative
1431,760.0611816982366,344.87899999998,11075.028855643106,9012.32308426108,8804.466189348812,10117.412458971035,11777.857469865807,10709.419021149246,14839.511497270005,16082.879922577462,12950.335574964078,5793.717202935313,7200.55338918915,7069.136716363059,5346.766952421243,0,3815.3997516936956,6561.150218814066,4235.486921758031,0,0,8240.354119125592,0,0,0,0,[166][M]-,,5,Mx,Negative
1432,760.942355924142,610.06048583984375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28746.472737636486,31401.987363473534,[165][M+1]-,,408,Mx,Negative
1433,760.9418321300868,641.36212158203125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11216.528498116366,0,0,7107.765692497366,,,489,Mx,Negative
1434,760.9423690311064,493.9204559326172,0,0,15172.79843520392,23350.201441422752,0,15567.71774698641,23669.150047577947,17002.948200653704,27486.339594533172,21356.901441865524,19859.044655628775,24194.458551773325,16587.138084886778,16919.279659149764,23340.77217374728,16680.043656836602,24228.999753449116,25102.822957036682,19968.835058406337,0,0,0,0,0,[164][M+1]-,,7,Mx,Negative
1435,761.0688889922308,344.8800354003906,4029.3850149031337,4038.310985362444,4297.407894990053,4941.607592941295,4627.865928302954,5127.442192277263,6143.31964948824,6448.993960344162,5589.241516486127,0,0,0,3689.511180814505,0,0,0,0,0,0,3825.2066214277916,0,0,0,0,[166][M+1]-,,325,Mx,Negative
1436,761.9393421000116,494.1763153076172,20797.545766444255,15103.486492297141,0,0,0,0,0,0,17384.25922989925,19204.253439453278,0,16471.77222550614,12971.685342066798,0,17922.134805670452,12150.402226649649,0,17734.3089547235,0,15191.899887075955,0,0,0,0,,,386,Mx,Negative
1437,761.9398032069751,609.449462890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17411.187239332605,22638.85917228119,[165][M+2]-,,409,Mx,Negative
1438,762.5101707119637,47.92081069946289,110644.39770698664,0,0,98853.3127772723,0,134888.04201700576,169449.19243377686,177269.9129841318,126565.42641119668,140304.13670547775,0,261748.17240166172,0,0,0,56688.431999876084,0,59364.376655934226,46839.96090295422,91982.05996931985,0,0,0,0,,[M+Cl]- 727.547,1,Mx,Negative
1439,762.9630091810706,346.22236437987283,7928.094273408349,7548.660360906129,5912.24655631273,7276.936767798263,8043.086862733816,5344.165215759677,5889.303315622919,5869.316243831338,6002.6052309156485,7223.206014849569,7065.624901631541,7990.9108852520585,5699.731512097651,4688.240534116063,8044.53289340921,6517.797092581515,7929.236143008167,8652.81421318396,6759.524829830742,6924.945479035991,0,0,0,0,,,5,Mx,Negative
1440,765.1049125999297,359.9473876953125,8586.2051369432,8941.868235338528,6950.367159953161,7823.128610462875,0,7096.109559088606,8534.800253852947,0,7795.208641244523,0,8933.973029764134,8129.312317962258,6633.025136042109,6808.24322017312,8612.004341668531,8373.22762307042,7501.357470453518,7626.166138690303,8651.326907936542,6955.714741210555,0,0,0,0,,,834,Mx,Negative
1441,766.5424570193072,49.55332565307617,0,131096.19405239806,172485.0297328973,54133.26176025351,291934.53278094495,218059.8340918373,81260.86524521203,0,74798.73600535933,34590.303856143,0,135815.85614318284,71403.20871696787,0,0,104403.77753082379,107930.38413725095,0,0,0,0,0,0,0,,,1,Mx,Negative
1442,768.0244716424627,344.871826171875,9719.783924317448,8851.841682420061,8456.803586220496,9320.562228169156,10041.933943969218,7296.271266484847,8636.141862721157,8047.866264022364,7699.90329161311,9893.18115984188,10487.27807729176,9321.595833518644,7837.257082591681,7734.684673640602,9841.13507441468,9409.634899850069,10468.006651010783,9015.471634086656,9027.041610068618,8297.33249759459,0,0,0,0,[167][M]2-,,5,Mx,Negative
1443,768.52574189182,344.871826171875,0,3879.3455942876094,3805.2988279988917,4470.126886568147,4773.5049313618365,0,4070.8341100545917,3785.670801737573,3766.921901511972,4339.581564557339,4162.957272578579,4610.703750005408,3803.75090959813,3482.920514095344,0,3820.853415908693,4893.349425237764,4399.575530561164,0,3738.1438376207175,0,0,0,0,[167][M+1]2-,,5,Mx,Negative
1444,769.1198875129332,450.6055603027344,19871.278871166276,20007.267996633855,32376.24567071839,33977.03191940016,35151.80337049995,40122.81311075807,47452.619654514216,46519.36760123634,40422.02690917772,16480.207654372345,24818.744452387,20768.330068084815,18040.148944862314,18945.7151591033,13995.648498987961,18106.58430251708,23223.108905253885,21029.387276783535,13376.503611300326,37760.425598528534,0,0,0,0,[168][M]-,,19,Mx,Negative
1445,769.5041292699659,43.04203796386719,4581.892571721547,6022.9725838658605,6383.425640323026,5683.098931842966,3820.2697213589026,5854.050025437501,6287.896325194171,8995.717655605114,7191.516017079874,4961.117020233628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,464,Mx,Negative
1446,770.1212150276731,449.97199999997997,11319.605191035702,10787.148051678969,6935.560515999361,8039.071212447506,12573.324441478257,13953.543953020277,16905.721617171752,17213.655657295716,8236.872572459062,3957.1641523366275,15117.626001781875,11476.061706973143,11768.656220444256,0,0,9993.938371998622,0,0,0,8055.735087312894,0,0,0,0,[168][M+1]-,,19,Mx,Negative
1447,771.0644066273102,210.36691284179688,0,13097.32020889052,0,14684.96253352522,19811.995977820523,9537.295139164147,19463.64788303374,41324.19779527714,32204.095474843412,6475.319541103091,16483.468835870997,15194.842306003584,11963.524013621658,0,0,0,0,0,0,35401.13900873329,0,0,0,0,,,253,Mx,Negative
1448,771.5189162228771,44.35494422912598,19769.900901440305,18833.570429992957,24841.00990418838,23121.391742620715,20194.81092015353,21140.29092997211,28711.36488875897,29255.101155432512,29783.6476846895,11619.313810801421,13373.485065510793,18819.623137725535,0,5802.447355007014,0,5244.054148935451,0,0,4246.751824728943,10033.639779747484,0,0,0,0,,,464,Mx,Negative
1449,772.5294984816683,46.923622131347656,79398.42445132004,43829.67364325652,0,64919.60238078704,67432.60274113902,40828.1127468187,92841.46760018615,0,0,91123.63524521198,0,127121.28941284025,167561.65714508042,21234.211798772696,0,41836.11520659349,0,0,33265.37567381657,0,0,0,0,0,,[M-2H+Na]- 751.553,1,Mx,Negative
1450,772.9908239915369,344.8726806640625,10780.153256698415,10845.869118224651,11484.667583134284,10293.08510085267,11511.2279466818,12013.848253968463,11567.812169603372,11749.792973180565,11515.530467678735,11038.092518799625,11655.10059826707,11173.544592144515,11406.565403669221,11046.550992937751,10298.496336988763,12756.22597674478,11165.12783054527,10262.886572780875,12493.558617853789,9582.453097907775,0,0,0,0,,,5,Mx,Negative
1451,773.0910217910689,449.18134973145527,7208.340213663917,6965.5321055050545,5651.940059642516,12959.186772623352,7628.143361497886,9087.039774932902,7931.889743537382,0,13125.863179227274,0,4694.1970095403885,15084.416509254657,11550.201962681636,0,5511.955534922898,7490.927023514121,9910.596417959448,7011.524825131839,0,12780.170900832856,0,0,0,0,,,513,Mx,Negative
1452,773.5337657770937,46.17592239379883,74011.55356444213,56865.66523826177,86357.82568197892,78409.32080537206,70623.08440559055,66473.21192537734,108471.38616636845,94885.39217008924,95794.32535991684,53602.46433652187,63926.74019888313,74263.0489885962,93959.2595668234,15913.405369412341,23838.92047983822,22578.524889184966,28538.75464754878,23486.826547879624,19130.62229803172,24086.12325975919,0,0,0,0,,,1,Mx,Negative
1453,774.5441470409577,48.483951568603516,123548.3862817839,42265.75536256775,110108.36457680434,109671.86279438846,119442.36838476897,0,0,149653.90833309773,135796.74035880982,91308.1564514406,122588.14677745818,176072.0654204303,61100.09298407658,14990.77422142019,45098.54077696448,53023.4328270168,52876.23676090825,0,0,0,0,0,0,0,[169][M]-,,1,Mx,Negative
1454,775.5481845527358,47.463727951049805,69116.1820391005,43462.19607454798,67961.39998953626,57834.57702381451,62934.106980044366,57711.39481538816,103985.25631076873,90177.56426058251,87334.65418205391,41935.98922813456,64290.66472593768,83007.82256881005,101367.57984505215,0,23802.678731002972,26286.389804402126,26814.258836438457,0,0,0,0,0,0,0,[169][M+1]-,,1,Mx,Negative
1455,775.9656037864991,323.96661376953125,7932.633013720035,11320.200599399086,13136.805968214609,10658.991856696748,11641.376163795741,16155.737809501094,17577.04843494676,20893.266133034456,17256.899885617386,10589.441385663966,13223.771069598844,9652.411598830944,14246.378483565373,6826.760859450087,5990.939379873217,10879.061560594906,0,4820.407495516568,7795.365750171254,12077.944186036653,0,0,0,0,[170][M]-,,63,Mx,Negative
1456,776.5548119049191,47.53994369506836,67244.17356182878,33623.728522085294,67128.8073249406,43540.835577024336,62302.07188726547,0,89258.26545989027,78422.3603855692,0,0,0,59231.0866874416,54479.94002050721,0,0,16722.759937458304,0,0,0,18128.863529524715,0,0,0,0,,,1,Mx,Negative
1457,776.9676179172066,324.4475860595703,0,3106.141900873968,4054.619167185965,3346.236564157612,3183.547743360048,5021.18625455229,5847.800575788167,6635.724312147367,5179.414980838091,3476.4469031057524,3930.5719806176053,0,4949.449600360127,0,0,0,0,0,0,4003.4174819131986,0,0,0,0,[170][M+1]-,,63,Mx,Negative
1458,777.9507665277771,494.9607238769531,0,11924.971348875712,0,14064.82449014305,0,0,0,12150.207157321176,14742.952527874724,13899.58555526937,0,16096.008501763137,0,0,16726.6179953996,9174.079658475011,14687.243440943208,0,12301.134539517592,11229.24809973503,0,0,0,0,,,387,Mx,Negative
1459,777.9496829773568,610.0670471191406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13601.332171758071,15376.373758338068,,,410,Mx,Negative
1460,777.9625858329605,324.1234130859375,5418.831499346026,7115.117824173642,7759.8395704451505,6309.307679588977,6863.1053270177,10028.616655683707,9738.857387343936,11865.748771150698,8929.758232346821,6779.186636358226,0,0,8912.319604219074,0,0,6847.375339288384,4300.320726936395,0,5555.738761908566,7776.128600284868,0,0,0,0,[170][M+2]-,,63,Mx,Negative
1461,778.0989270388768,344.8789978027344,29470.249228581135,33871.58793322119,44462.55554817952,32725.276096091144,32053.350174360326,49516.62225085243,41110.98757395594,40961.69883539667,39746.531998955084,31161.68750141474,38010.17907347882,31371.132214284957,46850.02015267361,42191.794952099306,31284.445458374208,42144.32535653879,42069.042123606436,30657.295857763515,44521.17396009279,30223.53513856496,0,0,0,0,[171][M]-,,5,Mx,Negative
1462,778.9944454934764,345.54999389649436,9296.129987734179,8796.688797895715,7591.380878937166,8543.773342137125,9308.230284924106,6452.480101995739,8435.191478462684,7461.927608297661,7591.863386025148,8695.563256628478,9233.643441220607,9680.304648776575,6521.474088443787,7542.771066723108,9131.834910973332,7990.520444743432,9246.167672709887,9898.665353179147,8210.190968066203,8239.681660896342,0,0,0,0,,[M-2H+Na]- 758.028,5,Mx,Negative
1463,779.1013168074464,344.87721252441406,9564.607985738481,10423.684049745829,13571.866878591936,9880.927269105316,10600.74235597909,14685.266911515084,12683.0867219664,13197.44242537236,11335.984201143827,9872.293004276793,12294.732043215476,9827.504446239513,14722.692027799496,12534.044133141493,10048.534608941502,12953.965668170616,12608.350324031973,9641.006614550906,14180.75350356514,9672.075162474155,0,0,0,0,[171][M+1]-,,5,Mx,Negative
1464,780.00826191227,344.8751525878906,12831.65147937223,11725.201446262201,11172.301644742538,11447.069828198419,13304.453989950445,9952.31613170914,0,0,11146.529910370176,12432.235674874151,12920.255230069684,13511.970255295846,0,10780.407005897663,12984.68553956763,12577.064212688607,12578.248212468008,13709.613300091849,12329.862018257127,10742.922004976848,0,0,0,0,[172][M]-,[M+Cl]- 745.032,5,Mx,Negative
1465,780.0978701397029,344.9224548339844,5689.517061854453,5892.419375723769,7406.91104422816,6195.029499539779,5800.03588083819,9369.601190151383,7628.994705068141,7203.522192648069,7307.18927499745,5481.6084319885495,7113.793745240455,6055.195230602579,7723.839681403515,0,5705.107034610621,5756.797085435659,6730.034399127993,5630.980814225816,7899.237448084259,5566.592485627183,0,0,0,0,[171][M+2]-,,5,Mx,Negative
1466,780.5069723322617,344.8722381591797,4300.353162141984,3887.8099870204182,0,0,3760.5657634641584,0,0,0,2974.4959175352224,3897.232456796613,0,3943.1919890595645,0,3326.516630061333,4322.402903845273,3759.5949996574327,4511.892424235735,4248.570160502207,3492.4850664493492,0,0,0,0,0,,[M-2H+Na]- 759.543,5,Mx,Negative
