FeatureID,mzmed,rtmed,Polarity,L1_mean,L2_mean,L3_mean,L4_mean,L5_mean,L6_mean,L7_mean,L8_mean,L9_mean,NL1_mean,NL2_mean,NL3_mean,NL4_mean,NL5_mean,NL6_mean,NL7_mean,NL8_mean,NL9_mean,NL10_mean,NL11_mean
4146,887.3563,10.3697,Negative,3102,2226,2342,2964,2930,2062,4056,3420,3005,2075,3463,2568,0,0,2805,0,0,0,2518,2529
1360,887.5665,7.558333333,Negative,493511,799077,459113,520844,470254,573182,539694,1004716,492676,556150,676655,877782,66085,129942,108131,69614,107815,316105,375547,257313
1361,887.5668,7.82975,Negative,1285003,1196002,887541,2010411,1046793,870188,897235,1382365,858040,172849,105134,140165,23909,46622,31596,18899,32437,60943,91461,82180
4147,887.7354,8.74975,Negative,0,0,0,0,2108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4148,888.4734,8.68075,Negative,7054,7342,5474,6459,5548,7451,7978,8325,4274,14552,0,0,0,2215,2302,0,2609,5453,9966,6679
1359,888.5434,14.89535833,Negative,3100,3955,4185,2363,4609,3694,4214,4512,4283,7250,6801,3406,4025,2960,4506,4267,2633,4561,3730,2016
4149,889.6757,12.14486667,Negative,0,0,0,0,3506,2300,0,2219,2008,8846,3440,0,0,0,0,0,0,3007,3566,4635
4150,889.7016,10.95713333,Negative,18282,9199,4687,3962,12311,9551,7340,13987,10919,12602,3775,3165,5241,7963,5175,4113,6791,13461,10417,22125
4151,889.7529,5.170683333,Negative,6559,2385,10898,7709,6689,4666,4170,6890,0,2111,5731,5160,0,0,0,3289,4616,4142,3212,7095
4152,890.4656,9.303708333,Negative,4251,11793,5528,6196,6452,9251,6771,18946,5851,7521,15192,16907,0,0,0,0,0,5434,6327,2537
1355,890.4894,9.504716667,Negative,13730,14155,11549,13444,12917,12264,12324,13472,14538,14054,4824,3824,2640,4799,3506,2788,4448,7512,9199,7763
1808,890.5919,8.333458333,Negative,62016,86802,52600,66757,41226,38617,95860,62356,51177,35108,39240,83351,9078,12444,15368,6547,13877,20929,34543,13187
4153,891.4677,9.305616667,Negative,0,0,0,0,0,0,4993,0,4205,0,0,0,0,0,0,0,0,4978,0,2072
1952,891.596,8.41295,Negative,0,92454,0,68584,0,0,0,57762,0,25066,56297,0,0,0,0,0,0,19228,25600,0
4155,891.6903,12.05179167,Negative,11391,7175,6129,11676,8451,7332,10688,12176,6714,0,0,0,0,0,0,0,0,2380,0,0
1831,892.6074,9.7076,Negative,23613,50023,12980,33804,13384,33980,35288,67432,29039,14253,117045,124330,6691,19671,9592,6082,9120,67890,50536,25883
1353,892.6091,9.311283333,Negative,270405,663107,425827,456347,420485,501975,485139,892614,377459,386814,1890296,1856856,79803,185555,133848,79715,98938,605285,640839,324709
4157,893.5555,6.697883333,Negative,3600,3833,2631,3580,2813,2200,3076,3393,3170,3065,3720,3020,0,0,0,0,0,0,0,0
1906,893.6226,8.910933333,Negative,58097,62270,43996,57405,50414,11090,54712,44531,57171,41270,58744,60214,51267,55805,58119,59982,54778,35606,49365,52786
1352,894.4633,8.306416667,Negative,31283,14468,9018,21776,19765,22630,21898,34830,20661,6373,0,0,0,0,0,0,0,2368,3142,2466
4158,894.4984,14.54105,Negative,0,0,0,0,0,0,2040,0,2985,0,3791,2626,0,2179,0,2445,0,0,2272,0
1351,894.6241,9.70615,Negative,215667,464780,278789,248971,331125,399503,245295,489864,247560,96670,131787,141500,16130,26662,25042,23371,22036,72250,56083,47539
1934,894.9569,0.446408333,Negative,0,3817,5715,8113,6403,4876,0,5531,4329,8481,4056,2337,2539,5598,4098,9664,3181,11548,4908,4417
4161,895.5356,6.6097,Negative,5999,4559,3579,6252,3358,3557,4230,5158,3638,4284,10960,14894,0,2087,0,0,0,3562,2667,0
4162,895.5716,7.470641667,Negative,8397,4716,4807,6684,4847,5577,6524,7371,5063,3189,2665,2701,0,0,0,0,0,0,0,0
1349,895.7707,5.17075,Negative,6855,3822,12970,11871,10883,5660,5241,8910,2473,3721,8402,6008,0,2260,0,5490,4683,5087,4976,6711
1348,896.4796,9.034633333,Negative,41735,34824,38304,31794,43757,38072,31723,46631,47909,59445,11592,6586,17004,24627,25801,20365,23622,30838,29754,29458
4167,896.5503,6.636983333,Negative,9085,7453,8445,6490,8058,5605,7519,7811,6440,7261,15425,15673,6119,7797,6701,8018,7571,8286,7051,7930
1346,896.6383,10.50335833,Negative,31010,25077,19384,41711,21566,18940,17071,29358,20794,17753,8083,8968,5003,6848,8699,5707,6854,10699,10593,9244
1345,897.0832,3.544558333,Negative,4929,3963,6092,3340,7410,7903,3109,2730,2668,7375,2615,0,2535,2877,2942,10691,2792,7180,3510,2972
4168,897.55,6.853866667,Negative,10356,11663,9712,10613,10533,7474,9123,16805,9769,7698,0,0,0,2272,0,0,0,0,0,0
1344,897.6866,16.299025,Negative,0,4851,2338,0,20197,6013,22276,16924,20872,10446,0,0,0,0,0,0,0,0,3405,0
1342,899.5666,7.645883333,Negative,15875,27267,16998,16744,18345,16581,18825,35441,15800,47860,89606,137892,3931,9029,8474,4699,8027,27636,29019,16589
1341,899.7016,16.638125,Negative,2609,4089,3615,2228,7039,4738,6279,6680,5679,4329,3958,0,0,0,0,0,0,3241,4129,3777
4170,900.0581,3.5443,Negative,0,0,0,0,0,2022,0,0,0,2244,0,0,0,0,0,3216,0,2524,0,0
4172,900.4706,6.980933333,Negative,3568,0,4548,4119,4446,3885,2033,4329,4848,3974,4286,3432,4275,4477,5353,5278,3796,4664,3724,4180
1340,900.5958,9.57215,Negative,32612,26416,27096,23611,27033,26247,24751,23055,27356,26062,17081,16448,8270,10004,10338,7744,9572,17088,20141,20954
1339,902.854,12.79601667,Negative,4501,0,2087,3309,3449,2412,3634,5897,3812,3861,0,0,0,0,0,0,0,3387,2232,3020
4177,904.4134,7.677291667,Negative,3887,2509,0,0,0,3588,2099,3086,4955,3102,2596,0,3108,2752,3057,2526,0,3211,2113,3433
4179,904.8449,15.71985,Negative,0,0,0,0,0,0,0,5029,0,6762,0,0,0,0,0,2670,0,3336,0,0
1338,904.8715,13.71118333,Negative,0,0,0,0,0,0,0,2681,0,0,0,0,0,0,0,0,0,0,0,0
4180,905.5203,5.837958333,Negative,2310,3337,0,2696,2131,2490,2528,5048,3224,2647,0,0,0,0,0,0,0,0,0,0
1337,906.5344,15.97231667,Negative,2658,3677,4951,5798,5183,2697,5782,4833,8014,4902,7105,5935,5789,5075,5611,4564,4355,8183,5671,4346
1968,906.7462,16.62490833,Negative,14940,9756,13006,12496,0,7835,4514,8760,9979,2160,5738,6691,4957,5651,6497,6636,6037,5136,3541,4886
1335,907.5354,6.324983333,Negative,22689,26279,16552,27902,20764,11771,23025,24661,21957,27935,39121,40385,4879,7312,7584,4646,8350,10110,12399,6847
4184,908.5636,8.487658333,Negative,6363,6149,6625,5400,5870,5309,5260,5943,5876,6059,3931,5727,0,2976,3313,0,2680,4143,4288,3551
1329,909.5513,7.020791667,Negative,108878,160266,101033,118714,101940,115651,102314,197313,105144,146670,621313,643091,23500,55780,40846,22725,35150,121563,134704,80639
1825,910.5649,6.637,Negative,34578,30198,29495,33423,36158,23211,26123,34974,32431,30110,26538,25905,21025,23310,19744,25162,24725,25466,20095,28159
1328,910.5964,8.113683333,Negative,8495,7363,8512,6415,9188,6177,6224,7085,7369,8452,7745,6994,10461,13124,11059,10957,11812,7983,6259,10298
1327,911.0996,3.945158333,Negative,5102,3366,4830,3083,6194,6909,2764,2605,0,5859,2362,0,2145,2355,2249,7120,2241,6173,2410,2663
4186,911.5595,11.2119,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2305,0,2437
1326,911.5665,7.260166667,Negative,183483,247386,152885,222106,186422,145269,156364,269245,182055,92184,256622,317420,20786,37287,28945,21107,32879,59003,96131,78672
4187,912.3779,11.554675,Negative,11359,11373,11635,9382,12186,8608,12620,10310,14139,4046,7496,8320,5551,4108,6183,2815,4235,7067,8886,8879
1323,912.473,8.510375,Negative,15119,18672,13659,13730,15060,13470,15353,19789,17447,18442,4603,4743,2213,3163,2843,0,3291,6007,9190,6892
1319,913.582,7.838433333,Negative,112818,68057,57364,74252,62812,49749,49902,71299,61503,65355,33948,31883,12660,23728,22188,14311,20223,30110,30051,29086
1318,913.584,8.111516667,Negative,14381,17663,14409,12807,15556,11223,13783,22588,13333,22587,24236,39561,3238,7382,5004,5068,5005,13931,10077,10176
4189,914.0752,3.946025,Negative,0,0,0,0,0,2067,0,0,0,0,0,0,0,0,0,2225,0,2013,0,0
1317,914.5127,6.981175,Negative,25699,25057,31906,26865,26878,24351,27437,26375,25813,23693,25770,26801,25775,26550,30260,23431,25991,27535,26737,28909
1316,914.6111,10.79641667,Negative,17758,21440,17150,16148,20213,19894,17248,31630,16959,15431,22153,9556,3757,5744,4355,4479,4197,11464,10671,10421
4191,915.5983,8.511191667,Negative,24804,12949,17978,19306,14033,9663,9917,14130,14831,3896,0,5085,2257,3141,5590,3865,2483,4285,3247,3864
1315,915.5993,6.69125,Negative,4229,3990,4576,4035,6125,4245,4056,4766,4381,4405,4226,4307,4752,4796,7417,5476,4432,4966,3582,4396
4192,915.7226,16.46041667,Negative,0,0,0,0,0,0,3221,0,0,6138,0,0,0,0,0,0,0,5415,2251,0
4193,915.7671,16.67683333,Negative,0,0,0,0,4011,0,4172,3387,3626,11997,0,0,0,0,0,0,0,5332,3104,3472
1313,916.5064,9.770858333,Negative,19023,11820,8055,12404,10076,9529,18888,15082,11713,20525,7227,6277,0,2918,2635,2695,3314,10743,10058,13921
1311,917.738,16.71766667,Negative,0,0,0,0,3440,0,3618,4175,4324,4596,2989,2122,2165,3228,2657,0,0,4174,3478,4169
1310,917.7806,16.87666667,Negative,0,0,0,0,3599,0,3460,3198,2925,8634,0,0,0,0,0,0,0,3363,2147,2268
1309,918.5226,10.60290833,Negative,16235,13057,11110,14937,12067,12259,13373,22715,12322,10891,5736,3345,2541,3439,3132,2913,3711,6183,5887,6561
1306,919.7528,16.87633333,Negative,0,3305,0,2166,4114,2372,3072,3611,2466,4689,2312,0,0,0,0,0,2244,7802,2510,2423
1305,920.4785,8.733191667,Negative,46495,62489,44035,47295,44936,49343,48574,68714,48956,60708,69491,52831,12118,19867,15775,12125,19534,41398,49165,35153
1304,921.4845,7.399466667,Negative,4469,7740,3498,4786,6024,5517,6118,10236,3502,3376,10959,13531,0,0,0,0,0,2301,4348,2021
4197,922.3238,0.81345,Negative,6361,2493,3741,5881,5710,3835,2496,3840,0,4824,4385,4177,2077,2660,2663,3209,3610,4129,3449,4881
1302,922.4951,9.11845,Negative,38892,36441,30369,33621,36491,30440,29484,48282,38824,29487,7677,6377,6656,6639,8298,6817,10407,11676,12451,10902
4198,922.4975,6.968066667,Negative,4625,3548,3334,3622,5492,4896,3743,3046,4142,4366,3782,4182,3651,4926,3090,3888,2604,0,2799,4278
4199,922.5799,8.500125,Negative,8073,9111,7620,7458,6306,6886,6614,8336,7339,7502,7004,7086,2576,3731,3771,2235,3813,5283,6151,5259
1300,923.7014,16.3387,Negative,0,5300,2531,2108,22512,7327,23841,17295,23418,24388,3639,0,0,0,0,0,0,7795,8025,6244
1299,924.5109,10.131125,Negative,21240,13119,11347,13634,14331,11160,14042,24834,16021,21574,4102,2940,2686,3697,5033,3485,4579,7596,7728,6959
1298,925.1147,4.346025,Negative,5707,3761,6081,3290,8971,10524,3259,3438,3807,7749,2682,0,2169,3077,2858,8934,2699,7914,3089,2950
4202,925.6643,11.48906667,Negative,25310,16355,15573,18899,16534,18739,16896,24237,19817,11927,4588,3211,3073,6387,4529,4081,5120,6861,8531,8965
1297,925.7169,16.65928333,Negative,5115,11142,8029,5969,12444,11482,11782,13559,12131,7008,9937,3569,5524,5890,4973,2785,2943,8326,8882,10759
4204,926.166,21.3845,Negative,0,0,2174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6070,0
4206,927.6777,11.55276667,Negative,25426,16848,17375,13039,18228,18404,24464,24921,18467,12030,7060,7346,3389,5345,4387,3433,4019,7658,9570,7450
1296,927.7187,10.84861667,Negative,9544,11679,15003,13600,12971,28911,6378,9842,5704,14355,6266,6028,24408,28250,36104,21997,16124,19473,13262,23817
4207,927.7317,16.84933333,Negative,3468,3667,3071,3014,3964,4100,4335,4923,4651,2302,3603,0,2413,2306,2725,0,0,2239,2800,3109
4208,928.0908,4.344725,Negative,3340,0,2940,0,4447,4875,0,0,0,4313,0,0,0,0,0,3847,0,3398,0,0
4209,928.138,13.88335833,Negative,0,2007,0,0,0,2208,0,4138,0,4005,0,5730,0,0,0,0,0,3183,3423,0
1295,928.4893,6.637466667,Negative,2627,2067,0,0,2117,0,0,2117,0,0,2160,0,0,0,0,2125,0,0,0,0
1294,928.6262,10.79879167,Negative,21806,23074,20612,18273,23557,13168,20583,31678,19845,16858,21285,10342,3948,6327,4231,4473,4933,10197,10780,10550
4210,928.7356,16.85133333,Negative,2599,0,0,2672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4211,929.1455,14.33789167,Negative,0,3392,0,0,0,3571,2300,5017,0,2219,3115,3815,0,0,0,0,0,0,0,0
1293,930.8865,12.79171667,Negative,3807,0,0,2300,3494,2934,3563,5861,3591,4152,0,0,0,0,0,0,0,3099,0,2622
4212,931.9977,6.208925,Negative,2205,0,0,0,0,0,0,0,0,2290,6635,0,0,0,0,0,0,0,0,0
4214,932.565,8.200983333,Negative,4452,6780,4665,4812,5076,3920,4947,8935,4435,5495,13457,16806,2026,3264,2562,0,2218,7550,8056,4209
4215,932.9019,13.711925,Negative,0,0,0,0,0,0,0,2234,0,0,0,0,0,0,0,0,0,0,0,0
4216,933.0064,4.679791667,Negative,2593,0,2751,0,3462,4313,0,0,0,3312,0,0,0,0,0,5323,0,4152,0,0
1289,934.6907,11.35886667,Negative,2224,2816,3272,3386,3433,5905,0,3613,0,3135,0,0,0,3282,3632,0,0,2509,2982,4722
4219,935.4934,7.988375,Negative,7739,6212,6061,7142,7707,8421,6927,7977,8354,5213,2537,0,0,3134,2983,2117,2676,2892,3525,3441
1288,936.475,8.253316667,Negative,85260,80798,47513,78173,51837,57829,70071,91650,49585,56295,62868,63942,7494,12607,9948,6115,11575,38888,48306,27369
1287,938.4895,8.629108333,Negative,19765,39571,25540,19148,26110,22387,22301,45921,27194,28604,7959,6671,2945,4494,3636,3546,4514,8955,9433,6834
1286,939.1309,4.664508333,Negative,6159,3705,5940,3193,8124,10816,3152,3463,3206,6817,2886,2205,2118,3211,2942,8633,2618,7094,3643,3079
